1442967780,Wed Sep 23 02:23:00 CEST 2015,94,1,1,2
1442967840,Wed Sep 23 02:24:00 CEST 2015,99,1,1,2
1442967900,Wed Sep 23 02:25:00 CEST 2015,99,1,1,2
1442967960,Wed Sep 23 02:26:00 CEST 2015,105,1,1,2
1442968020,Wed Sep 23 02:27:00 CEST 2015,118,1,1,2
1442968080,Wed Sep 23 02:28:00 CEST 2015,127,2,2,2
1442968140,Wed Sep 23 02:29:00 CEST 2015,132,2,2,2
1442968200,Wed Sep 23 02:30:00 CEST 2015,142,2,2,2
1442968260,Wed Sep 23 02:31:00 CEST 2015,142,2,2,2
1442968320,Wed Sep 23 02:32:00 CEST 2015,142,2,2,2
1442968380,Wed Sep 23 02:33:00 CEST 2015,138,2,2,2
1442968440,Wed Sep 23 02:34:00 CEST 2015,137,2,2,2
1442968500,Wed Sep 23 02:35:00 CEST 2015,137,2,2,2
1442968560,Wed Sep 23 02:36:00 CEST 2015,139,2,2,2
1442968620,Wed Sep 23 02:37:00 CEST 2015,143,2,2,2
1442968680,Wed Sep 23 02:38:00 CEST 2015,141,2,2,2
1442968740,Wed Sep 23 02:39:00 CEST 2015,140,2,2,2
1442968800,Wed Sep 23 02:40:00 CEST 2015,142,2,2,2
1442968860,Wed Sep 23 02:41:00 CEST 2015,144,2,2,2
1442968920,Wed Sep 23 02:42:00 CEST 2015,143,2,2,2
1442968980,Wed Sep 23 02:43:00 CEST 2015,140,2,2,2
1442969040,Wed Sep 23 02:44:00 CEST 2015,136,2,2,2
1442969100,Wed Sep 23 02:45:00 CEST 2015,138,2,2,2
1442969160,Wed Sep 23 02:46:00 CEST 2015,137,2,2,2
1442969220,Wed Sep 23 02:47:00 CEST 2015,139,2,2,2
1442969280,Wed Sep 23 02:48:00 CEST 2015,140,2,2,2
1442969340,Wed Sep 23 02:49:00 CEST 2015,140,2,2,2
1442969400,Wed Sep 23 02:50:00 CEST 2015,139,2,2,2
1442969460,Wed Sep 23 02:51:00 CEST 2015,138,2,2,2
1442969520,Wed Sep 23 02:52:00 CEST 2015,139,2,2,2
1442969580,Wed Sep 23 02:53:00 CEST 2015,144,2,2,2
1442969640,Wed Sep 23 02:54:00 CEST 2015,148,2,2,2
1442969700,Wed Sep 23 02:55:00 CEST 2015,147,2,2,2
1442969760,Wed Sep 23 02:56:00 CEST 2015,149,2,2,2
1442969820,Wed Sep 23 02:57:00 CEST 2015,154,2,2,2
1442969880,Wed Sep 23 02:58:00 CEST 2015,154,2,2,2
1442969940,Wed Sep 23 02:59:00 CEST 2015,153,2,2,2
1442970000,Wed Sep 23 03:00:00 CEST 2015,154,2,2,2
1442970060,Wed Sep 23 03:01:00 CEST 2015,153,2,2,2
1442970120,Wed Sep 23 03:02:00 CEST 2015,152,2,2,2
1442970180,Wed Sep 23 03:03:00 CEST 2015,152,2,2,2
1442970240,Wed Sep 23 03:04:00 CEST 2015,157,2,2,2
1442970300,Wed Sep 23 03:05:00 CEST 2015,155,2,2,2
1442970360,Wed Sep 23 03:06:00 CEST 2015,155,2,2,2
1442970420,Wed Sep 23 03:07:00 CEST 2015,153,2,2,2
1442970480,Wed Sep 23 03:08:00 CEST 2015,156,2,2,2
1442970540,Wed Sep 23 03:09:00 CEST 2015,152,2,2,2
1442970600,Wed Sep 23 03:10:00 CEST 2015,154,2,2,2
1442970660,Wed Sep 23 03:11:00 CEST 2015,157,2,2,2
1442970720,Wed Sep 23 03:12:00 CEST 2015,163,2,2,2
1442970780,Wed Sep 23 03:13:00 CEST 2015,164,2,2,2
1442970840,Wed Sep 23 03:14:00 CEST 2015,170,2,2,2
1442970900,Wed Sep 23 03:15:00 CEST 2015,167,2,2,2
1442970960,Wed Sep 23 03:16:00 CEST 2015,163,2,2,2
1442971020,Wed Sep 23 03:17:00 CEST 2015,163,2,2,2
1442971080,Wed Sep 23 03:18:00 CEST 2015,161,2,2,2
1442971140,Wed Sep 23 03:19:00 CEST 2015,162,2,2,2
1442971200,Wed Sep 23 03:20:00 CEST 2015,164,2,2,2
1442971260,Wed Sep 23 03:21:00 CEST 2015,164,2,2,2
1442971320,Wed Sep 23 03:22:00 CEST 2015,172,2,2,2
1442971380,Wed Sep 23 03:23:00 CEST 2015,175,2,2,2
1442971440,Wed Sep 23 03:24:00 CEST 2015,180,2,2,2
1442971500,Wed Sep 23 03:25:00 CEST 2015,184,2,2,2
1442971560,Wed Sep 23 03:26:00 CEST 2015,193,2,2,2
1442971620,Wed Sep 23 03:27:00 CEST 2015,194,2,2,2
1442971680,Wed Sep 23 03:28:00 CEST 2015,202,2,2,2
1442971740,Wed Sep 23 03:29:00 CEST 2015,205,2,2,2
1442971800,Wed Sep 23 03:30:00 CEST 2015,203,2,2,2
1442971860,Wed Sep 23 03:31:00 CEST 2015,209,2,2,2
1442971920,Wed Sep 23 03:32:00 CEST 2015,209,2,2,2
1442971980,Wed Sep 23 03:33:00 CEST 2015,218,2,2,2
1442972040,Wed Sep 23 03:34:00 CEST 2015,225,2,2,2
1442972100,Wed Sep 23 03:35:00 CEST 2015,228,2,2,2
1442972160,Wed Sep 23 03:36:00 CEST 2015,227,2,2,2
1442972220,Wed Sep 23 03:37:00 CEST 2015,230,2,2,2
1442972280,Wed Sep 23 03:38:00 CEST 2015,231,2,2,2
1442972340,Wed Sep 23 03:39:00 CEST 2015,231,2,2,2
1442972400,Wed Sep 23 03:40:00 CEST 2015,233,2,2,2
1442972460,Wed Sep 23 03:41:00 CEST 2015,230,2,2,2
1442972520,Wed Sep 23 03:42:00 CEST 2015,230,2,2,2
1442972580,Wed Sep 23 03:43:00 CEST 2015,224,2,2,2
1442972640,Wed Sep 23 03:44:00 CEST 2015,229,2,2,2
1442972700,Wed Sep 23 03:45:00 CEST 2015,220,2,2,2
1442972760,Wed Sep 23 03:46:00 CEST 2015,219,2,2,2
1442972820,Wed Sep 23 03:47:00 CEST 2015,219,2,2,2
1442972880,Wed Sep 23 03:48:00 CEST 2015,219,2,2,2
1442972940,Wed Sep 23 03:49:00 CEST 2015,201,2,2,2
1442973000,Wed Sep 23 03:50:00 CEST 2015,199,2,2,2
1442973060,Wed Sep 23 03:51:00 CEST 2015,199,2,2,2
1442973120,Wed Sep 23 03:52:00 CEST 2015,204,2,2,2
1442973180,Wed Sep 23 03:53:00 CEST 2015,208,2,2,2
1442973240,Wed Sep 23 03:54:00 CEST 2015,211,2,2,2
1442973300,Wed Sep 23 03:55:00 CEST 2015,211,2,2,2
1442973360,Wed Sep 23 03:56:00 CEST 2015,206,2,2,2
1442973420,Wed Sep 23 03:57:00 CEST 2015,206,2,2,2
1442973480,Wed Sep 23 03:58:00 CEST 2015,205,2,2,2
1442973540,Wed Sep 23 03:59:00 CEST 2015,201,2,2,2
1442973600,Wed Sep 23 04:00:00 CEST 2015,203,2,2,2
1442973660,Wed Sep 23 04:01:00 CEST 2015,209,2,2,2
1442973720,Wed Sep 23 04:02:00 CEST 2015,212,2,2,2
1442973780,Wed Sep 23 04:03:00 CEST 2015,212,2,2,2
1442973840,Wed Sep 23 04:04:00 CEST 2015,211,2,2,2
1442973900,Wed Sep 23 04:05:00 CEST 2015,211,2,2,2
1442973960,Wed Sep 23 04:06:00 CEST 2015,212,2,2,2
