1442967420,80,1,3,0,0
1442967480,81,1,3,0,0
1442967540,83,1,3,0,0
1442967600,86,1,3,0,0
1442967660,91,1,3,0,0
1442967720,89,1,3,0,0
1442967780,94,1,3,0,0
1442967840,99,1,3,0,0
1442967900,99,1,3,0,0
1442967960,105,1,3,0,0
1442968020,118,1,3,0,0
1442968080,127,2,3,0,0
1442968140,132,2,3,0,0
1442968200,142,2,3,0,0
1442968260,142,2,3,0,0
1442968320,142,2,3,0,0
1442968380,138,2,3,0,0
1442968440,137,2,3,0,0
1442968500,137,2,3,0,0
1442968560,139,2,3,0,0
1442968620,143,2,3,0,0
1442968680,141,2,3,0,0
1442968740,140,2,3,0,0
1442968800,142,2,3,0,0
1442968860,144,2,3,0,0
1442968920,143,2,3,0,0
1442968980,140,2,3,0,0
1442969040,136,2,3,0,0
1442969100,138,2,3,0,0
1442969160,137,2,3,0,0
1442969220,139,2,3,0,0
1442969280,140,2,3,0,0
1442969340,140,2,3,0,0
1442969400,139,2,3,0,0
1442969460,138,2,3,0,0
1442969520,139,2,3,0,0
1442969580,144,2,3,0,0
1442969640,148,2,3,0,0
1442969700,147,2,3,0,0
1442969760,149,2,3,0,0
1442969820,154,2,3,0,0
1442969880,154,2,3,0,0
1442969940,153,2,3,0,0
1442970000,154,2,3,0,0
1442970060,153,2,3,0,0
1442970120,152,2,3,0,0
1442970180,152,2,3,0,0
1442970240,157,2,3,0,0
1442970300,155,2,3,0,0
1442970360,155,2,3,0,0
1442970420,153,2,3,0,0
1442970480,156,2,3,0,0
1442970540,152,2,3,0,0
1442970600,154,2,3,0,0
1442970660,157,2,3,0,0
1442970720,163,2,3,0,0
1442970780,164,2,3,0,0
1442970840,170,2,3,0,0
1442970900,167,2,3,0,0
1442970960,163,2,3,0,0
1442971020,163,2,3,0,0
1442971080,161,2,3,0,0
1442971140,162,2,3,0,0
1442971200,164,2,3,0,0
1442971260,164,2,3,0,0
1442971320,172,2,3,0,0
1442971380,175,2,3,0,0
1442971440,180,2,3,0,0
1442971500,184,2,3,0,0
1442971560,193,2,3,0,0
1442971620,194,2,3,0,0
1442971680,202,2,3,0,0
1442971740,205,2,3,0,0
1442971800,203,2,3,0,0
1442971860,209,2,3,0,0
1442971920,209,2,3,0,0
1442971980,218,2,3,0,0
1442972040,225,2,3,0,0
1442972100,228,2,3,0,0
1442972160,227,2,3,0,0
1442972220,230,2,3,0,0
1442972280,231,2,3,0,0
1442972340,231,2,3,0,0
1442972400,233,2,3,0,0
1442972460,230,2,3,0,0
1442972520,230,2,3,0,0
1442972580,224,2,3,0,0
1442972640,229,2,3,0,0
1442972700,220,2,3,0,0
1442972760,219,2,3,0,0
1442972820,219,2,3,0,0
1442972880,219,2,3,0,0
1442972940,201,2,3,0,0
1442973000,199,2,3,0,0
1442973060,199,2,3,0,0
1442973120,204,2,3,0,0
1442973180,208,2,3,0,0
1442973240,211,2,3,0,0
1442973300,211,2,3,0,0
1442973360,206,2,3,0,0
1442973420,206,2,3,0,0
1442973480,205,2,3,0,0
1442973540,201,2,3,0,0
1442973600,203,2,3,0,0
1442973660,209,2,3,0,0
1442973720,212,2,3,0,0
1442973780,212,2,3,0,0
1442973840,211,2,3,0,0
1442973900,211,2,3,0,0
1442973960,212,2,3,0,0
1442974020,211,2,3,0,0
1442974080,215,2,3,0,0
1442974140,219,2,3,0,0
1442974200,219,2,3,0,0
1442974260,221,2,3,0,0
1442974320,223,2,3,0,0
1442974380,222,2,3,0,0
1442974440,223,2,3,0,0
1442974500,212,2,3,0,0
1442974560,208,2,3,0,0
1442974620,205,2,3,0,0
1442974680,197,2,3,0,0
1442974740,193,2,3,0,0
1442974800,191,2,3,0,0
1442974860,190,2,3,0,0
1442974920,189,2,3,0,0
1442974980,197,2,3,0,0
1442975040,197,2,3,0,0
1442975100,207,2,3,0,0
1442975160,211,2,3,0,0
1442975220,211,2,3,0,0
1442975280,210,2,3,0,0
1442975340,211,2,3,0,0
1442975400,207,2,3,0,0
1442975460,208,2,3,0,0
1442975520,213,2,3,0,0
1442975580,211,2,3,0,0
1442975640,209,2,3,0,0
1442975700,203,2,3,0,0
1442975760,191,2,3,0,0
1442975820,192,2,3,0,0
1442975880,190,2,3,0,0
1442975940,183,2,3,0,0
1442976000,180,2,3,0,0
1442976060,185,2,3,0,0
1442976120,186,2,3,0,0
1442976180,182,2,3,0,0
1442976240,181,2,3,0,0
1442976300,176,2,3,0,0
1442976360,173,2,3,0,0
1442976420,174,2,3,0,0
1442976480,171,2,3,0,0
1442976540,173,2,3,0,0
1442976600,172,2,3,0,0
1442976660,170,2,3,0,0
1442976720,174,2,3,0,0
1442976780,172,2,3,0,0
1442976840,175,2,3,0,0
1442976900,176,2,3,0,0
1442976960,174,2,3,0,0
1442977020,172,2,3,0,0
1442977080,175,2,3,0,0
1442977140,175,2,3,0,0
1442977200,172,2,3,0,0
1442977260,169,2,3,0,0
1442977320,169,2,3,0,0
1442977380,171,2,3,0,0
1442977440,171,2,3,0,0
1442977500,170,2,3,0,0
1442977560,170,2,3,0,0
1442977620,167,2,3,0,0
1442977680,164,2,3,0,0
1442977740,167,2,3,0,0
1442977800,168,2,3,0,0
1442977860,167,2,3,0,0
1442977920,173,2,3,0,0
1442977980,178,2,3,0,0
1442978040,179,2,3,0,0
1442978100,183,2,3,0,0
1442978160,181,2,3,0,0
1442978220,181,2,3,0,0
1442978280,179,2,3,0,0
1442978340,176,2,3,0,0
1442978400,173,2,3,0,0
1442978460,169,2,3,0,0
1442978520,171,2,3,0,0
1442978580,174,2,3,0,0
1442978640,171,2,3,0,0
1442978700,173,2,3,0,0
1442978760,174,2,3,0,0
1442978820,178,2,3,0,0
1442978880,177,2,3,0,0
1442978940,177,2,3,0,0
1442979000,176,2,3,0,0
1442979060,179,2,3,0,0
1442979120,183,2,3,0,0
1442979180,194,2,3,0,0
1442979240,193,2,3,0,0
1442979300,191,2,3,0,0
1442979360,187,2,3,0,0
1442979420,181,2,3,0,0
1442979480,180,2,3,0,0
1442979540,183,2,3,0,0
1442979600,183,2,3,0,0
1442979660,181,2,3,0,0
1442979720,182,2,3,0,0
1442979780,179,2,3,0,0
1442979840,181,2,3,0,0
1442979900,179,2,3,0,0
1442979960,176,2,3,0,0
1442980020,181,2,3,0,0
1442980080,179,2,3,0,0
1442980140,175,2,3,0,0
1442980200,171,2,3,0,0
1442980260,169,2,3,0,0
1442980320,178,2,3,0,0
1442980380,176,2,3,0,0
1442980440,178,2,3,0,0
1442980500,183,2,3,0,0
1442980560,187,2,3,0,0
1442980620,174,2,3,0,0
1442980680,176,2,3,0,0
1442980740,176,2,3,0,0
1442980800,172,2,3,0,0
1442980860,175,2,3,0,0
1442980920,175,2,3,0,0
1442980980,176,2,3,0,0
1442981040,168,2,3,0,0
1442981100,163,2,3,0,0
1442981160,164,2,3,0,0
1442981220,164,2,3,0,0
1442981280,164,2,3,0,0
1442981340,162,2,3,0,0
1442981400,160,2,3,0,0
1442981460,160,2,3,0,0
1442981520,161,2,3,0,0
1442981580,162,2,3,0,0
1442981640,167,2,3,0,0
1442981700,168,2,3,0,0
1442981760,165,2,3,0,0
1442981820,163,2,3,0,0
1442981880,159,2,3,0,0
1442981940,157,2,3,0,0
1442982000,160,2,3,0,0
1442982060,158,2,3,0,0
1442982120,160,2,3,0,0
1442982180,162,2,3,0,0
1442982240,164,2,3,0,0
1442982300,167,2,3,0,0
1442982360,167,2,3,0,0
1442982420,173,2,3,0,0
1442982480,174,2,3,0,0
1442982540,174,2,3,0,0
1442982600,177,2,3,0,0
1442982660,181,2,3,0,0
1442982720,182,2,3,0,0
1442982780,184,2,3,0,0
1442982840,185,2,3,0,0
1442982900,186,2,3,0,0
1442982960,190,2,3,0,0
1442983020,192,2,3,0,0
1442983080,197,2,3,0,0
1442983140,198,2,3,0,0
1442983200,192,2,3,0,0
1442983260,194,2,3,0,0
1442983320,195,2,3,0,0
1442983380,195,2,3,0,0
1442983440,198,2,3,0,0
1442983500,196,2,3,0,0
1442983560,196,2,3,0,0
1442983620,199,2,3,0,0
1442983680,183,2,3,0,0
1442983740,178,2,3,0,0
1442983800,183,2,3,0,0
1442983860,184,2,3,0,0
1442983920,194,2,3,0,0
1442983980,195,2,3,0,0
1442984040,200,2,3,0,0
1442984100,202,2,3,0,0
1442984160,211,2,3,0,0
1442984220,211,2,3,0,0
1442984280,211,2,3,0,0
1442984340,210,2,3,0,0
1442984400,207,2,3,0,0
1442984460,203,2,3,0,0
1442984520,202,2,3,0,0
1442984580,201,2,3,0,0
1442984640,199,2,3,0,0
1442984700,199,2,3,0,0
1442984760,202,2,3,0,0
1442984820,202,2,3,0,0
1442984880,203,2,3,0,0
1442984940,204,2,3,0,0
1442985000,199,2,3,0,0
1442985060,198,2,3,0,0
1442985120,187,2,3,0,0
1442985180,190,2,3,0,0
1442985240,191,2,3,0,0
1442985300,190,2,3,0,0
1442985360,189,2,3,0,0
1442985420,189,2,3,0,0
1442985480,188,2,3,0,0
1442985540,190,2,3,0,0
1442985600,191,2,3,0,0
1442985660,188,2,3,0,0
1442985720,190,2,3,0,0
1442985780,202,2,3,0,0
1442985840,211,2,3,0,0
1442985900,213,2,3,0,0
1442985960,221,2,3,0,0
1442986020,227,2,3,0,0
1442986080,229,2,3,0,0
1442986140,232,2,3,0,0
1442986200,243,3,3,0,0
1442986260,243,3,3,0,0
1442986320,246,3,3,0,0
1442986380,251,3,3,0,0
1442986440,254,3,3,0,0
1442986500,250,3,3,0,0
1442986560,242,3,3,0,0
1442986620,243,3,3,0,0
1442986680,253,3,3,0,0
1442986740,262,3,3,0,0
1442986800,269,3,3,0,0
1442986860,271,3,3,0,0
1442986920,273,3,3,0,0
1442986980,287,3,3,0,0
1442987040,288,3,3,0,0
1442987100,289,3,3,0,0
1442987160,290,3,3,0,0
1442987220,290,3,3,0,0
1442987280,288,3,3,0,0
1442987340,294,3,3,0,0
1442987400,296,3,3,0,0
1442987460,296,3,3,0,0
1442987520,304,3,3,0,0
1442987580,317,3,3,0,0
1442987640,318,3,3,0,0
1442987700,330,3,3,0,0
1442987760,334,3,3,0,0
1442987820,337,3,3,0,0
1442987880,339,3,3,0,0
1442987940,341,3,3,0,0
1442988000,343,3,3,0,0
1442988060,347,3,3,0,0
1442988120,351,3,3,0,0
1442988180,341,3,3,0,0
1442988240,336,3,3,0,0
1442988300,331,3,3,0,0
1442988360,333,3,3,0,0
1442988420,331,3,3,0,0
1442988480,328,3,3,0,0
1442988540,335,3,3,0,0
1442988600,335,3,3,0,0
1442988660,334,3,3,0,0
1442988720,337,3,3,0,0
1442988780,337,3,3,0,0
1442988840,341,3,3,0,0
1442988900,342,3,3,0,0
1442988960,345,3,3,0,0
1442989020,337,3,3,0,0
1442989080,334,3,3,0,1
1442989140,344,3,3,0,1
1442989200,352,3,3,0,1
1442989260,357,3,3,0,1
1442989320,364,4,3,0,1
1442989380,372,4,3,1,2
1442989440,437,4,3,1,2
1442989500,487,5,3,1,2
1442989560,513,5,3,1,2
1442989620,524,5,3,1,2
1442989680,537,5,3,2,2
1442989740,549,5,3,2,2
1442989800,565,5,3,2,2
1442989860,568,5,3,2,2
1442989920,564,5,3,2,2
1442989980,567,5,3,2,2
1442990040,572,5,3,2,2
1442990100,568,5,3,2,2
1442990160,568,5,3,2,2
1442990220,572,5,3,2,2
1442990280,569,5,3,2,3
1442990340,571,5,3,2,3
1442990400,578,5,3,2,3
1442990460,585,5,3,2,3
1442990520,598,5,3,2,3
1442990580,595,5,3,3,3
1442990640,596,5,3,3,3
1442990700,592,5,3,3,3
1442990760,588,5,3,3,3
1442990820,599,5,3,3,3
1442990880,600,5,3,3,3
1442990940,596,5,3,3,3
1442991000,594,5,3,3,3
1442991060,616,6,3,3,3
1442991120,617,6,3,3,3
1442991180,623,6,3,3,3
1442991240,643,6,3,3,3
1442991300,658,6,3,3,3
1442991360,679,6,3,3,3
1442991420,677,6,3,3,3
1442991480,684,6,3,3,3
1442991540,687,6,3,3,3
1442991600,686,6,3,3,3
1442991660,691,6,3,3,3
1442991720,698,6,3,3,3
1442991780,701,6,3,3,3
1442991840,707,6,3,3,3
1442991900,709,6,3,3,3
1442991960,692,6,3,3,3
1442992020,686,6,3,3,3
1442992080,682,6,3,3,3
1442992140,685,6,3,3,3
1442992200,687,6,3,3,3
1442992260,689,6,3,3,3
1442992320,684,6,3,3,3
1442992380,673,6,3,3,3
1442992440,668,6,3,3,3
1442992500,669,6,3,3,3
1442992560,666,6,3,3,3
1442992620,659,6,3,3,3
1442992680,654,6,3,3,3
1442992740,653,6,3,3,3
1442992800,650,6,3,3,3
1442992860,654,6,3,3,3
1442992920,677,6,3,3,3
1442992980,714,6,3,3,4
1442993040,748,7,3,3,4
1442993100,779,7,3,3,4
1442993160,807,7,3,3,4
1442993220,817,7,3,3,4
1442993280,822,7,3,4,5
1442993340,838,7,3,4,5
1442993400,844,8,3,4,5
1442993460,856,8,3,4,5
1442993520,856,8,3,4,5
1442993580,860,8,3,5,5
1442993640,856,8,3,5,5
1442993700,857,8,3,5,5
1442993760,847,8,3,5,5
1442993820,842,8,3,5,5
1442993880,836,7,3,5,5
1442993940,851,8,3,5,5
1442994000,860,8,3,5,5
1442994060,867,8,3,5,5
1442994120,870,8,3,5,5
1442994180,860,8,3,5,5
1442994240,864,8,3,5,5
1442994300,855,8,3,5,5
1442994360,845,8,3,5,5
1442994420,834,7,3,5,5
1442994480,833,7,3,5,5
1442994540,820,7,3,5,5
1442994600,823,7,3,5,5
1442994660,841,8,3,5,5
1442994720,846,8,3,5,5
1442994780,835,7,3,5,5
1442994840,847,8,3,5,5
1442994900,873,8,3,5,5
1442994960,872,8,3,5,5
1442995020,805,7,3,5,5
1442995080,799,7,3,5,5
1442995140,790,7,3,5,5
1442995200,793,7,3,5,5
1442995260,780,7,3,5,5
1442995320,770,7,3,5,5
1442995380,767,7,3,5,5
1442995440,764,7,3,5,5
1442995500,759,7,3,5,5
1442995560,755,7,3,5,5
1442995620,755,7,3,5,5
1442995680,748,7,3,5,5
1442995740,755,7,3,4,5
1442995800,755,7,3,4,5
1442995860,738,7,3,4,5
1442995920,739,7,3,4,5
1442995980,733,7,3,4,5
1442996040,707,6,3,4,5
1442996100,690,6,3,4,5
1442996160,679,6,3,4,5
1442996220,674,6,3,4,5
1442996280,684,6,3,4,4
1442996340,683,6,3,4,4
1442996400,685,6,3,4,4
1442996460,684,6,3,4,4
1442996520,701,6,3,4,4
1442996580,754,7,3,4,5
1442996640,871,8,3,4,6
1442996700,913,8,3,4,6
1442996760,933,8,3,4,6
1442996820,947,8,3,4,6
1442996880,961,9,3,5,6
1442996940,965,9,3,6,6
1442997000,979,9,3,6,6
1442997060,986,9,3,6,6
1442997120,982,9,3,6,6
1442997180,985,9,3,6,6
1442997240,985,9,3,6,6
1442997300,993,9,3,6,6
1442997360,997,9,3,6,6
1442997420,986,9,3,6,6
1442997480,999,9,3,6,6
1442997540,1001,9,3,6,6
1442997600,1003,9,3,6,6
1442997660,1003,9,3,6,6
1442997720,1009,9,3,6,6
1442997780,1006,9,3,6,6
1442997840,995,9,3,6,6
1442997900,991,9,3,6,6
1442997960,984,9,3,6,6
1442998020,972,9,3,6,6
1442998080,968,9,3,6,6
1442998140,964,9,3,6,6
1442998200,960,8,3,6,6
1442998260,953,8,3,6,6
1442998320,953,8,3,6,6
1442998380,973,9,3,6,6
1442998440,974,9,3,6,6
1442998500,983,9,3,6,6
1442998560,989,9,3,6,6
1442998620,1001,9,3,6,6
1442998680,1003,9,3,6,6
1442998740,1003,9,3,6,6
1442998800,1008,9,3,6,6
1442998860,1012,9,3,6,6
1442998920,1006,9,3,6,6
1442998980,992,9,3,6,6
1442999040,988,9,3,6,6
1442999100,987,9,3,6,6
1442999160,980,9,3,6,6
1442999220,968,9,3,6,6
1442999280,964,9,3,6,6
1442999340,962,9,3,6,6
1442999400,967,9,3,6,6
1442999460,969,9,3,6,6
1442999520,968,9,3,6,6
1442999580,942,8,3,6,6
1442999640,933,8,3,6,6
1442999700,922,8,3,6,6
1442999760,837,7,3,6,6
1442999820,819,7,3,6,6
1442999880,810,7,3,6,6
1442999940,799,7,3,6,6
1443000000,801,7,3,6,6
1443000060,805,7,3,6,6
1443000120,809,7,3,6,6
1443000180,831,7,3,6,6
1443000240,975,9,3,6,6
1443000300,1001,9,3,6,6
1443000360,987,9,3,6,6
1443000420,1006,9,3,6,6
1443000480,1007,9,3,6,6
1443000540,1011,9,3,6,6
1443000600,1015,9,3,6,6
1443000660,1023,9,3,6,6
1443000720,1017,9,3,6,6
1443000780,1006,9,3,6,6
1443000840,990,9,3,6,6
1443000900,978,9,3,6,6
1443000960,962,9,3,6,6
1443001020,950,8,3,6,6
1443001080,944,8,3,6,6
1443001140,949,8,3,6,6
1443001200,934,8,3,6,6
1443001260,913,8,3,6,6
1443001320,904,8,3,6,6
1443001380,892,8,3,6,6
1443001440,882,8,3,6,6
1443001500,877,8,3,6,6
1443001560,867,8,3,6,6
1443001620,855,8,3,6,6
1443001680,843,8,3,6,6
1443001740,835,7,3,6,6
1443001800,829,7,3,6,6
1443001860,822,7,3,6,6
1443001920,828,7,3,6,6
1443001980,840,7,3,6,6
1443002040,842,8,3,6,6
1443002100,852,8,3,6,6
1443002160,857,8,3,6,6
1443002220,789,7,3,6,6
1443002280,789,7,3,6,6
1443002340,777,7,3,6,6
1443002400,764,7,3,6,6
1443002460,754,7,3,6,6
1443002520,746,7,3,6,6
1443002580,735,7,3,6,6
1443002640,712,6,3,6,6
1443002700,718,6,3,6,6
1443002760,713,6,3,6,6
1443002820,692,6,3,6,6
1443002880,685,6,3,6,6
1443002940,614,6,3,6,6
1443003000,612,6,3,6,6
1443003060,603,6,3,6,6
1443003120,592,5,3,6,6
1443003180,589,5,3,6,6
1443003240,586,5,3,4,6
1443003300,591,5,3,4,6
1443003360,586,5,3,4,6
1443003420,570,5,3,4,6
1443003480,566,5,3,4,6
1443003540,560,5,3,4,6
1443003600,552,5,3,4,6
1443003660,556,5,3,4,6
1443003720,568,5,3,4,6
1443003780,585,5,3,4,4
1443003840,739,7,3,4,4
1443003900,766,7,3,4,4
1443003960,794,7,3,4,4
1443004020,815,7,3,4,4
1443004080,829,7,3,4,5
1443004140,839,7,3,4,5
1443004200,838,7,3,4,5
1443004260,839,7,3,4,5
1443004320,851,8,3,4,5
1443004380,855,8,3,5,5
1443004440,851,8,3,5,5
1443004500,844,8,3,5,5
1443004560,842,8,3,5,5
1443004620,840,7,3,5,5
1443004680,839,7,3,5,5
1443004740,843,8,3,5,5
1443004800,832,7,3,5,5
1443004860,823,7,3,5,5
1443004920,816,7,3,5,5
1443004980,813,7,3,5,5
1443005040,801,7,3,5,5
1443005100,783,7,3,5,5
1443005160,773,7,3,5,5
1443005220,776,7,3,5,5
1443005280,775,7,3,5,5
1443005340,780,7,3,5,5
1443005400,778,7,3,5,5
1443005460,778,7,3,5,5
1443005520,781,7,3,5,5
1443005580,784,7,3,5,5
1443005640,780,7,3,5,5
1443005700,778,7,3,5,5
1443005760,778,7,3,5,5
1443005820,775,7,3,5,5
1443005880,770,7,3,5,5
1443005940,767,7,3,5,5
1443006000,760,7,3,5,5
1443006060,754,7,3,5,5
1443006120,743,7,3,5,5
1443006180,734,7,3,5,5
1443006240,728,7,3,5,5
1443006300,721,7,3,5,5
1443006360,703,6,3,5,5
1443006420,694,6,3,5,5
1443006480,685,6,3,5,5
1443006540,666,6,3,5,5
1443006600,653,6,3,5,5
1443006660,634,6,3,5,5
1443006720,577,5,3,5,5
1443006780,576,5,3,5,5
1443006840,572,5,3,4,5
1443006900,574,5,3,4,5
1443006960,569,5,3,4,5
1443007020,566,5,3,4,5
1443007080,558,5,3,4,5
1443007140,563,5,3,4,5
1443007200,565,5,3,4,5
1443007260,568,5,3,4,5
1443007320,585,5,3,4,5
1443007380,605,6,3,4,4
1443007440,686,6,3,4,4
1443007500,697,6,3,4,4
1443007560,726,7,3,4,4
1443007620,742,7,3,4,4
1443007680,748,7,3,4,4
1443007740,747,7,3,4,4
1443007800,770,7,3,4,4
1443007860,780,7,3,4,4
1443007920,773,7,3,4,4
1443007980,783,7,3,4,4
1443008040,784,7,3,4,4
1443008100,785,7,3,4,4
1443008160,790,7,3,4,4
1443008220,782,7,3,4,4
1443008280,772,7,3,4,4
1443008340,775,7,3,4,4
1443008400,776,7,3,4,4
1443008460,778,7,3,4,4
1443008520,771,7,3,4,4
1443008580,752,7,3,4,4
1443008640,745,7,3,4,4
1443008700,752,7,3,4,4
1443008760,749,7,3,4,4
1443008820,755,7,3,4,4
1443008880,752,7,3,4,4
1443008940,751,7,3,4,4
1443009000,740,7,3,4,4
1443009060,733,7,3,4,4
1443009120,744,7,3,4,4
1443009180,749,7,3,4,4
1443009240,750,7,3,4,4
1443009300,751,7,3,4,4
1443009360,745,7,3,4,4
1443009420,744,7,3,4,4
1443009480,739,7,3,4,4
1443009540,745,7,3,4,4
1443009600,747,7,3,4,4
1443009660,752,7,3,4,4
1443009720,741,7,3,4,4
1443009780,735,7,3,4,4
1443009840,723,7,3,4,4
1443009900,716,6,3,4,4
1443009960,703,6,3,4,4
1443010020,695,6,3,4,4
1443010080,689,6,3,4,4
1443010140,621,6,3,4,4
1443010200,608,6,3,4,4
1443010260,602,6,3,4,4
1443010320,603,6,3,4,4
1443010380,599,5,3,4,4
1443010440,592,5,3,4,4
1443010500,593,5,3,4,4
1443010560,594,5,3,4,4
1443010620,592,5,3,4,4
1443010680,581,5,3,4,4
1443010740,589,5,3,4,4
1443010800,592,5,3,4,4
1443010860,598,5,3,4,4
1443010920,609,6,3,4,4
1443010980,629,6,3,4,4
1443011040,701,6,3,4,4
1443011100,706,6,3,4,4
1443011160,711,6,3,4,4
1443011220,720,6,3,4,4
1443011280,725,7,3,4,4
1443011340,730,7,3,4,4
1443011400,735,7,3,4,4
1443011460,741,7,3,4,4
1443011520,743,7,3,4,4
1443011580,732,7,3,4,4
1443011640,728,7,3,4,4
1443011700,729,7,3,4,4
1443011760,732,7,3,4,4
1443011820,718,6,3,4,4
1443011880,703,6,3,4,4
1443011940,706,6,3,4,4
1443012000,692,6,3,4,4
1443012060,683,6,3,4,4
1443012120,685,6,3,4,4
1443012180,682,6,3,4,4
1443012240,675,6,3,4,4
1443012300,658,6,3,4,4
1443012360,651,6,3,4,4
1443012420,641,6,3,4,4
1443012480,639,6,3,4,4
1443012540,635,6,3,4,4
1443012600,633,6,3,4,4
1443012660,631,6,3,4,4
1443012720,628,6,3,4,4
1443012780,636,6,3,4,4
1443012840,635,6,3,4,4
1443012900,634,6,3,4,4
1443012960,631,6,3,4,4
1443013020,633,6,3,4,4
1443013080,633,6,3,4,4
1443013140,635,6,3,4,4
1443013200,638,6,3,4,4
1443013260,636,6,3,4,4
1443013320,637,6,3,4,4
1443013380,630,6,3,4,4
1443013440,620,6,3,4,4
1443013500,611,6,3,4,4
1443013560,608,6,3,4,4
1443013620,603,6,3,4,4
1443013680,596,5,3,4,4
1443013740,593,5,3,4,4
1443013800,594,5,3,4,4
1443013860,592,5,3,4,4
1443013920,588,5,3,4,4
1443013980,572,5,3,4,4
1443014040,563,5,3,4,4
1443014100,555,5,3,3,4
1443014160,550,5,3,3,4
1443014220,549,5,3,3,4
1443014280,548,5,3,3,4
1443014340,545,5,3,3,4
1443014400,540,5,3,3,4
1443014460,543,5,3,3,4
1443014520,547,5,3,3,4
1443014580,578,5,3,3,4
1443014640,598,5,3,3,3
1443014700,612,6,3,3,3
1443014760,621,6,3,3,3
1443014820,625,6,3,3,3
1443014880,629,6,3,3,3
1443014940,626,6,3,3,3
1443015000,631,6,3,3,3
1443015060,629,6,3,3,3
1443015120,615,6,3,3,3
1443015180,611,6,3,3,3
1443015240,604,6,3,3,3
1443015300,613,6,3,3,3
1443015360,625,6,3,3,3
1443015420,620,6,3,3,3
1443015480,619,6,3,3,3
1443015540,607,6,3,3,3
1443015600,603,6,3,3,3
1443015660,599,5,3,3,3
1443015720,591,5,3,3,3
1443015780,587,5,3,3,3
1443015840,586,5,3,3,3
1443015900,583,5,3,3,3
1443015960,586,5,3,3,3
1443016020,583,5,3,3,3
1443016080,582,5,3,3,3
1443016140,573,5,3,3,3
1443016200,569,5,3,3,3
1443016260,564,5,3,3,3
1443016320,567,5,3,3,3
1443016380,568,5,3,3,3
1443016440,571,5,3,3,3
1443016500,575,5,3,3,3
1443016560,568,5,3,3,3
1443016620,562,5,3,3,3
1443016680,557,5,3,3,3
1443016740,555,5,3,3,3
1443016800,554,5,3,3,3
1443016860,543,5,3,3,3
1443016920,550,5,3,3,3
1443016980,545,5,3,3,3
1443017040,535,5,3,3,3
1443017100,528,5,3,3,3
1443017160,525,5,3,3,3
1443017220,512,5,3,3,3
1443017280,505,5,3,3,3
1443017340,493,5,3,3,3
1443017400,490,5,3,3,3
1443017460,468,4,3,3,3
1443017520,463,4,3,3,3
1443017580,457,4,3,3,3
1443017640,442,4,3,3,3
1443017700,431,4,3,3,3
1443017760,422,4,3,3,3
1443017820,417,4,3,3,3
1443017880,392,4,3,3,3
1443017940,386,4,3,1,3
1443018000,381,4,3,1,3
1443018060,366,4,3,1,3
1443018120,367,4,3,1,3
1443018180,375,4,3,1,3
1443018240,384,4,3,1,3
1443018300,382,4,3,1,3
1443018360,389,4,3,1,3
1443018420,394,4,3,1,3
1443018480,397,4,3,1,1
1443018540,394,4,3,1,1
1443018600,388,4,3,1,1
1443018660,385,4,3,1,1
1443018720,380,4,3,1,1
1443018780,384,4,3,1,1
1443018840,380,4,3,1,1
