1442846520,816
1442846580,806
1442846640,782
1442846700,778
1442846760,742
1442846820,744
1442846880,754
1442846940,758
1442847000,768
1442847060,768
1442847120,768
1442847180,764
1442847240,768
1442847300,772
1442847360,768
1442847420,760
1442847480,754
1442847540,736
1442847600,736
1442847660,722
1442847720,714
1442847780,710
1442847840,692
1442847900,688
1442847960,700
1442848020,698
1442848080,696
1442848140,700
1442848200,694
1442848260,680
1442848320,688
1442848380,700
1442848440,688
1442848500,664
1442848560,656
1442848620,654
1442848680,646
1442848740,634
1442848800,648
1442848860,622
1442848920,656
1442848980,690
1442849040,758
1442849100,770
1442849160,784
1442849220,798
1442849280,814
1442849340,816
1442849400,826
1442849460,848
1442849520,860
1442849580,872
1442849640,864
1442849700,858
1442849760,856
1442849820,856
1442849880,852
1442849940,846
1442850000,840
1442850060,840
1442850120,840
1442850180,840
1442850240,840
1442850300,840
1442850360,828
1442850420,818
1442850480,810
1442850540,778
1442850600,782
1442850660,780
1442850720,770
1442850780,768
1442850840,754
1442850900,756
1442850960,670
1442851020,678
1442851080,664
1442851140,652
1442851200,648
1442851260,644
1442851320,646
1442851380,634
1442851440,630
1442851500,618
1442851560,610
1442851620,604
1442851680,594
1442851740,588
1442851800,584
1442851860,568
1442851920,556
1442851980,544
1442852040,536
1442852100,530
1442852160,526
1442852220,534
1442852280,528
1442852340,536
1442852400,570
1442852460,578
1442852520,594
1442852580,606
1442852640,694
1442852700,704
1442852760,730
1442852820,746
1442852880,782
1442852940,722
1442853000,710
1442853060,714
1442853120,730
1442853180,744
1442853240,730
1442853300,722
1442853360,698
1442853420,692
1442853480,692
1442853540,696
1442853600,768
1442853660,778
1442853720,782
1442853780,768
1442853840,760
1442853900,742
1442853960,740
1442854020,744
1442854080,734
1442854140,732
1442854200,742
1442854260,754
1442854320,756
1442854380,752
1442854440,748
1442854500,758
1442854560,760
1442854620,772
1442854680,778
1442854740,782
1442854800,798
1442854860,802
1442854920,788
1442854980,786
1442855040,786
1442855100,788
1442855160,778
1442855220,766
1442855280,770
1442855340,776
1442855400,780
1442855460,784
1442855520,788
1442855580,788
1442855640,762
1442855700,760
1442855760,758
1442855820,756
1442855880,750
1442855940,744
1442856000,744
1442856060,740
1442856120,748
1442856180,792
1442856240,824
1442856300,836
1442856360,848
1442856420,862
1442856480,868
1442856540,866
1442856600,866
1442856660,862
1442856720,854
1442856780,854
1442856840,850
1442856900,842
1442856960,832
1442857020,820
1442857080,818
1442857140,820
1442857200,810
1442857260,826
1442857320,826
1442857380,824
1442857440,818
1442857500,790
1442857560,796
1442857620,800
1442857680,800
1442857740,798
1442857800,786
1442857860,792
1442857920,798
1442857980,806
1442858040,810
1442858100,802
1442858160,814
1442858220,806
1442858280,804
1442858340,794
1442858400,792
1442858460,812
1442858520,812
1442858580,818
1442858640,824
1442858700,820
1442858760,820
1442858820,814
1442858880,806
1442858940,804
1442859000,794
1442859060,796
1442859120,792
1442859180,814
1442859240,800
1442859300,804
1442859360,738
1442859420,754
1442859480,778
1442859540,802
1442859600,788
1442859660,806
1442859720,816
1442859780,832
1442859840,924
1442859900,924
1442859960,894
1442860020,912
1442860080,918
1442860140,924
1442860200,948
1442860260,980
1442860320,986
1442860380,1000
1442860440,998
1442860500,1000
1442860560,998
1442860620,1006
1442860680,1002
1442860740,984
1442860800,968
1442860860,964
1442860920,944
1442860980,936
1442861040,936
1442861100,928
1442861160,918
1442861220,908
1442861280,900
1442861340,900
1442861400,882
1442861460,882
1442861520,862
1442861580,882
1442861640,880
1442861700,876
1442861760,876
1442861820,876
1442861880,864
1442861940,858
1442862000,846
1442862060,832
1442862120,832
1442862180,818
1442862240,830
1442862300,818
1442862360,806
1442862420,792
1442862480,784
1442862540,786
1442862600,760
1442862660,772
1442862720,780
1442862780,780
1442862840,760
1442862900,742
1442862960,742
1442863020,734
1442863080,730
1442863140,748
1442863200,748
1442863260,766
1442863320,774
1442863380,804
1442863440,824
1442863500,856
1442863560,866
1442863620,864
1442863680,894
1442863740,896
1442863800,900
1442863860,914
1442863920,912
1442863980,910
1442864040,910
1442864100,898
1442864160,888
1442864220,880
1442864280,866
1442864340,856
1442864400,836
1442864460,828
1442864520,836
1442864580,836
1442864640,824
1442864700,828
1442864760,854
1442864820,856
1442864880,850
1442864940,860
1442865000,852
1442865060,844
1442865120,854
1442865180,808
1442865240,808
1442865300,770
1442865360,766
1442865420,740
1442865480,728
1442865540,718
1442865600,708
1442865660,718
1442865720,692
1442865780,678
1442865840,670
1442865900,656
1442865960,644
1442866020,646
1442866080,630
1442866140,636
1442866200,640
1442866260,650
1442866320,636
1442866380,628
1442866440,614
1442866500,608
1442866560,608
1442866620,604
1442866680,614
1442866740,612
1442866800,606
1442866860,610
1442866920,616
1442866980,606
1442867040,590
1442867100,598
1442867160,572
1442867220,572
1442867280,586
1442867340,572
1442867400,560
1442867460,554
1442867520,526
1442867580,522
1442867640,514
1442867700,504
1442867760,496
1442867820,496
1442867880,486
1442867940,478
1442868000,478
1442868060,478
1442868120,472
1442868180,468
1442868240,466
1442868300,464
1442868360,456
1442868420,458
1442868480,460
1442868540,450
1442868600,438
1442868660,452
1442868720,446
1442868780,454
1442868840,450
1442868900,442
1442868960,444
1442869020,436
1442869080,428
1442869140,426
1442869200,424
1442869260,426
1442869320,428
1442869380,428
1442869440,428
1442869500,414
1442869560,416
1442869620,410
1442869680,400
1442869740,392
1442869800,386
1442869860,386
1442869920,384
1442869980,362
1442870040,354
1442870100,332
1442870160,336
1442870220,326
1442870280,320
1442870340,304
1442870400,286
1442870460,282
1442870520,288
1442870580,292
1442870640,296
1442870700,300
1442870760,302
1442870820,294
1442870880,300
1442870940,300
1442871000,292
1442871060,292
1442871120,284
1442871180,284
1442871240,266
1442871300,268
1442871360,264
1442871420,252
1442871480,252
1442871540,246
1442871600,244
1442871660,246
1442871720,244
1442871780,238
1442871840,234
1442871900,234
1442871960,230
1442872020,224
1442872080,232
1442872140,230
1442872200,234
1442872260,240
1442872320,238
1442872380,236
1442872440,208
1442872500,194
1442872560,192
1442872620,198
1442872680,194
1442872740,188
1442872800,182
1442872860,176
1442872920,172
1442872980,170
1442873040,174
1442873100,172
1442873160,176
1442873220,180
1442873280,182
1442873340,174
1442873400,176
1442873460,178
1442873520,178
1442873580,170
1442873640,166
1442873700,160
1442873760,150
1442873820,152
1442873880,152
1442873940,154
1442874000,160
1442874060,152
1442874120,152
1442874180,144
1442874240,146
1442874300,150
1442874360,150
1442874420,162
1442874480,170
1442874540,172
1442874600,178
1442874660,188
1442874720,194
1442874780,192
1442874840,188
1442874900,178
1442874960,180
1442875020,176
1442875080,176
1442875140,176
1442875200,176
1442875260,178
1442875320,178
1442875380,174
1442875440,172
1442875500,168
1442875560,166
1442875620,162
1442875680,158
1442875740,168
1442875800,168
1442875860,170
1442875920,174
1442875980,162
1442876040,168
1442876100,166
1442876160,158
1442876220,160
1442876280,162
1442876340,162
1442876400,166
1442876460,166
1442876520,160
1442876580,156
1442876640,150
1442876700,154
1442876760,162
1442876820,160
1442876880,160
1442876940,152
1442877000,146
1442877060,160
1442877120,156
1442877180,154
1442877240,154
1442877300,152
1442877360,148
1442877420,154
1442877480,148
1442877540,144
1442877600,144
1442877660,142
1442877720,144
1442877780,154
1442877840,152
1442877900,150
1442877960,156
1442878020,154
1442878080,156
1442878140,160
1442878200,160
1442878260,174
1442878320,178
1442878380,180
1442878440,174
1442878500,176
1442878560,158
1442878620,158
1442878680,154
1442878740,160
1442878800,154
1442878860,158
1442878920,158
1442878980,160
1442879040,158
1442879100,164
1442879160,170
1442879220,168
1442879280,170
1442879340,178
1442879400,178
1442879460,190
1442879520,192
1442879580,198
1442879640,202
1442879700,204
1442879760,210
1442879820,206
1442879880,210
1442879940,212
1442880000,216
1442880060,214
1442880120,214
1442880180,216
1442880240,212
1442880300,212
1442880360,206
1442880420,210
1442880480,208
1442880540,218
1442880600,220
1442880660,230
1442880720,234
1442880780,232
1442880840,230
1442880900,228
1442880960,220
1442881020,222
1442881080,226
1442881140,230
1442881200,234
1442881260,238
1442881320,250
1442881380,250
1442881440,262
1442881500,260
1442881560,254
1442881620,260
1442881680,256
1442881740,254
1442881800,260
1442881860,266
1442881920,270
1442881980,272
1442882040,268
1442882100,276
1442882160,276
1442882220,276
1442882280,280
1442882340,276
1442882400,272
1442882460,272
1442882520,270
1442882580,274
1442882640,272
1442882700,268
1442882760,264
1442882820,256
1442882880,258
1442882940,254
1442883000,264
1442883060,264
1442883120,260
1442883180,274
1442883240,270
1442883300,274
1442883360,278
1442883420,274
1442883480,280
1442883540,294
1442883600,294
1442883660,296
1442883720,294
1442883780,292
1442883840,290
1442883900,286
1442883960,288
1442884020,292
1442884080,286
1442884140,282
1442884200,286
1442884260,294
1442884320,298
1442884380,304
1442884440,296
1442884500,292
1442884560,290
1442884620,294
1442884680,288
1442884740,292
1442884800,296
1442884860,302
1442884920,312
1442884980,165
1442885040,173
1442885100,169
1442885160,169
1442885220,173
1442885280,175
1442885340,183
1442885400,182
1442885460,185
1442885520,189
1442885580,190
1442885640,189
1442885700,191
1442885760,188
1442885820,185
1442885880,187
1442885940,187
1442886000,189
1442886060,187
1442886120,188
1442886180,191
1442886240,189
1442886300,190
1442886360,191
1442886420,188
1442886480,186
1442886540,181
1442886600,180
1442886660,184
1442886720,185
1442886780,186
1442886840,194
1442886900,196
1442886960,200
1442887020,205
1442887080,207
1442887140,208
1442887200,207
1442887260,210
1442887320,208
1442887380,212
1442887440,213
1442887500,208
1442887560,208
1442887620,206
1442887680,204
1442887740,201
1442887800,197
1442887860,200
1442887920,198
1442887980,202
1442888040,196
1442888100,197
1442888160,200
1442888220,197
1442888280,199
1442888340,198
1442888400,197
1442888460,191
1442888520,185
1442888580,200
1442888640,206
1442888700,210
1442888760,213
1442888820,208
1442888880,208
1442888940,208
1442889000,205
1442889060,207
1442889120,208
1442889180,210
1442889240,209
1442889300,209
1442889360,212
1442889420,214
1442889480,215
1442889540,215
1442889600,215
1442889660,215
1442889720,212
1442889780,208
1442889840,199
1442889900,197
1442889960,197
1442890020,203
1442890080,204
1442890140,207
1442890200,206
1442890260,210
1442890320,213
1442890380,213
1442890440,222
1442890500,224
1442890560,224
1442890620,222
1442890680,218
1442890740,214
1442890800,212
1442890860,210
1442890920,207
1442890980,207
1442891040,202
1442891100,203
1442891160,200
1442891220,198
1442891280,198
1442891340,197
1442891400,199
1442891460,202
1442891520,195
1442891580,193
1442891640,191
1442891700,189
1442891760,185
1442891820,180
1442891880,176
1442891940,172
1442892000,171
1442892060,170
1442892120,170
1442892180,169
1442892240,169
1442892300,172
1442892360,174
1442892420,175
1442892480,176
1442892540,176
1442892600,171
1442892660,173
1442892720,176
1442892780,176
1442892840,173
1442892900,169
1442892960,167
1442893020,166
1442893080,161
1442893140,163
1442893200,161
1442893260,162
1442893320,168
1442893380,169
1442893440,163
1442893500,162
1442893560,165
1442893620,168
1442893680,168
1442893740,171
1442893800,169
1442893860,172
1442893920,175
1442893980,179
1442894040,182
1442894100,182
1442894160,179
1442894220,178
1442894280,169
1442894340,166
1442894400,164
1442894460,167
1442894520,166
1442894580,163
1442894640,164
1442894700,165
1442894760,161
1442894820,158
1442894880,155
1442894940,155
1442895000,156
1442895060,154
1442895120,154
1442895180,156
1442895240,155
1442895300,155
1442895360,154
1442895420,152
1442895480,150
1442895540,153
1442895600,151
1442895660,151
1442895720,161
1442895780,166
1442895840,176
1442895900,182
1442895960,185
1442896020,189
1442896080,188
1442896140,191
1442896200,193
1442896260,201
1442896320,204
1442896380,204
1442896440,200
1442896500,197
1442896560,195
1442896620,193
1442896680,191
1442896740,191
1442896800,188
1442896860,187
1442896920,186
1442896980,184
1442897040,184
1442897100,186
1442897160,185
1442897220,183
1442897280,182
1442897340,180
1442897400,178
1442897460,185
1442897520,192
1442897580,194
1442897640,201
1442897700,215
1442897760,225
1442897820,226
1442897880,219
1442897940,218
1442898000,208
1442898060,208
1442898120,203
1442898180,201
1442898240,199
1442898300,203
1442898360,202
1442898420,200
1442898480,196
1442898540,196
1442898600,198
1442898660,199
1442898720,201
1442898780,205
1442898840,201
1442898900,197
1442898960,201
1442899020,197
1442899080,195
1442899140,192
1442899200,198
1442899260,207
1442899320,221
1442899380,227
1442899440,231
1442899500,237
1442899560,254
1442899620,262
1442899680,272
1442899740,285
1442899800,291
1442899860,302
1442899920,308
1442899980,307
1442900040,306
1442900100,306
1442900160,311
1442900220,337
1442900280,335
1442900340,334
1442900400,330
1442900460,334
1442900520,332
1442900580,324
1442900640,323
1442900700,325
1442900760,328
1442900820,333
1442900880,315
1442900940,306
1442901000,308
1442901060,314
1442901120,323
1442901180,329
1442901240,340
1442901300,349
1442901360,349
1442901420,353
1442901480,360
1442901540,359
1442901600,356
1442901660,363
1442901720,361
1442901780,370
1442901840,373
1442901900,373
1442901960,372
1442902020,363
1442902080,359
1442902140,359
1442902200,351
1442902260,339
1442902320,344
1442902380,349
1442902440,352
1442902500,343
1442902560,343
1442902620,344
1442902680,346
1442902740,343
1442902800,346
1442902860,356
1442902920,379
1442902980,422
1442903040,455
1442903100,490
1442903160,508
1442903220,531
1442903280,543
1442903340,545
1442903400,557
1442903460,575
1442903520,578
1442903580,580
1442903640,583
1442903700,572
1442903760,568
1442903820,565
1442903880,565
1442903940,568
1442904000,580
1442904060,582
1442904120,582
1442904180,579
1442904240,584
1442904300,587
1442904360,583
1442904420,585
1442904480,578
1442904540,573
1442904600,580
1442904660,588
1442904720,589
1442904780,602
1442904840,621
1442904900,630
1442904960,646
1442905020,658
1442905080,669
1442905140,671
1442905200,673
1442905260,679
1442905320,674
1442905380,674
1442905440,673
1442905500,668
1442905560,668
1442905620,674
1442905680,680
1442905740,673
1442905800,681
1442905860,680
1442905920,675
1442905980,672
1442906040,663
1442906100,657
1442906160,657
1442906220,663
1442906280,665
1442906340,671
1442906400,688
1442906460,705
1442906520,721
1442906580,791
1442906640,838
1442906700,878
1442906760,919
1442906820,936
1442906880,953
1442906940,978
1442907000,987
1442907060,996
1442907120,995
1442907180,990
1442907240,994
1442907300,986
1442907360,979
1442907420,986
1442907480,983
1442907540,980
1442907600,963
1442907660,948
1442907720,927
1442907780,924
1442907840,919
1442907900,917
1442907960,910
1442908020,911
1442908080,906
1442908140,903
1442908200,903
1442908260,918
1442908320,927
1442908380,961
1442908440,989
1442908500,1008
1442908560,1014
1442908620,1014
1442908680,1012
1442908740,1006
1442908800,1007
1442908860,1004
1442908920,993
1442908980,988
1442909040,981
1442909100,979
1442909160,965
1442909220,947
1442909280,934
1442909340,931
1442909400,929
1442909460,928
1442909520,930
1442909580,924
1442909640,914
1442909700,897
1442909760,893
1442909820,891
1442909880,894
1442909940,872
1442910000,866
1442910060,872
1442910120,877
1442910180,911
1442910240,971
1442910300,1047
1442910360,1055
1442910420,1050
1442910480,1075
1442910540,1089
1442910600,1103
1442910660,1107
1442910720,1109
1442910780,1108
1442910840,1121
1442910900,1126
1442910960,1120
1442911020,1125
1442911080,1126
1442911140,1134
1442911200,1142
1442911260,1143
1442911320,1133
1442911380,1128
1442911440,1111
1442911500,1108
1442911560,1110
1442911620,1108
1442911680,1095
1442911740,1083
1442911800,1075
1442911860,1057
1442911920,1063
1442911980,1070
1442912040,1076
1442912100,1089
1442912160,1103
1442912220,1103
1442912280,1086
1442912340,1076
1442912400,1080
1442912460,1070
1442912520,1049
1442912580,1045
1442912640,1035
1442912700,1030
1442912760,1030
1442912820,1033
1442912880,1031
1442912940,1019
1442913000,1016
1442913060,990
1442913120,986
1442913180,971
1442913240,969
1442913300,961
1442913360,950
1442913420,939
1442913480,862
1442913540,850
1442913600,837
1442913660,828
1442913720,829
1442913780,844
1442913840,889
1442913900,911
1442913960,945
1442914020,983
1442914080,993
1442914140,1000
1442914200,994
1442914260,999
1442914320,995
1442914380,993
1442914440,981
1442914500,973
1442914560,961
1442914620,964
1442914680,963
1442914740,969
1442914800,970
1442914860,961
1442914920,948
1442914980,943
1442915040,937
1442915100,939
1442915160,936
1442915220,926
1442915280,927
1442915340,932
1442915400,935
1442915460,942
1442915520,948
1442915580,951
1442915640,957
1442915700,954
1442915760,956
1442915820,947
1442915880,937
1442915940,923
1442916000,915
1442916060,915
1442916120,904
1442916180,901
1442916240,888
1442916300,879
1442916360,877
1442916420,868
1442916480,860
1442916540,777
1442916600,772
1442916660,774
1442916720,775
1442916780,764
1442916840,766
1442916900,751
1442916960,738
1442917020,732
1442917080,726
1442917140,760
1442917200,736
1442917260,733
1442917320,751
1442917380,776
1442917440,877
1442917500,922
1442917560,953
1442917620,957
1442917680,956
1442917740,958
1442917800,971
1442917860,962
1442917920,964
1442917980,960
1442918040,956
1442918100,955
1442918160,952
1442918220,943
1442918280,929
1442918340,923
1442918400,919
1442918460,916
1442918520,914
1442918580,908
1442918640,912
1442918700,911
1442918760,909
1442918820,896
1442918880,875
1442918940,877
1442919000,874
1442919060,872
1442919120,878
1442919180,870
1442919240,879
1442919300,884
1442919360,879
1442919420,870
1442919480,873
1442919540,872
1442919600,868
1442919660,859
1442919720,846
1442919780,840
1442919840,806
1442919900,801
1442919960,799
1442920020,777
1442920080,770
1442920140,763
1442920200,752
1442920260,742
1442920320,738
1442920380,737
1442920440,734
1442920500,729
1442920560,717
1442920620,714
1442920680,711
1442920740,709
1442920800,707
1442920860,713
1442920920,707
1442920980,723
1442921040,741
1442921100,759
1442921160,778
1442921220,794
1442921280,802
1442921340,806
1442921400,800
1442921460,808
1442921520,815
1442921580,821
1442921640,822
1442921700,815
1442921760,818
1442921820,813
1442921880,812
1442921940,817
1442922000,802
1442922060,786
1442922120,776
1442922180,772
1442922240,754
1442922300,755
1442922360,752
1442922420,755
1442922480,751
1442922540,754
1442922600,755
1442922660,745
1442922720,743
1442922780,732
1442922840,738
1442922900,724
1442922960,697
1442923020,689
1442923080,689
1442923140,677
1442923200,663
1442923260,647
1442923320,655
1442923380,658
1442923440,644
1442923500,648
1442923560,648
1442923620,641
1442923680,633
1442923740,627
1442923800,619
1442923860,612
1442923920,601
1442923980,595
1442924040,586
1442924100,584
1442924160,571
1442924220,558
1442924280,566
1442924340,563
1442924400,565
1442924460,508
1442924520,526
1442924580,578
1442924640,684
1442924700,714
1442924760,745
1442924820,769
1442924880,790
1442924940,795
1442925000,790
1442925060,790
1442925120,791
1442925180,791
1442925240,791
1442925300,797
1442925360,792
1442925420,790
1442925480,787
1442925540,782
1442925600,779
1442925660,773
1442925720,767
1442925780,762
1442925840,745
1442925900,738
1442925960,737
1442926020,725
1442926080,714
1442926140,714
1442926200,713
1442926260,703
1442926320,701
1442926380,706
1442926440,714
1442926500,720
1442926560,726
1442926620,733
1442926680,727
1442926740,723
1442926800,718
1442926860,713
1442926920,709
1442926980,707
1442927040,704
1442927100,705
1442927160,707
1442927220,700
1442927280,687
1442927340,629
1442927400,621
1442927460,614
1442927520,608
1442927580,540
1442927640,531
1442927700,467
1442927760,451
1442927820,432
1442927880,429
1442927940,433
1442928000,425
1442928060,429
1442928120,437
1442928180,457
1442928240,671
1442928300,692
1442928360,717
